record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240326-224027,15.54,4.91,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000813,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-001841,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-003354,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000806,29.86,26.69,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010433,37.83,36.45,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codet5p-110m-embedding_10_0.7,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010048,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-085940,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-100341,29.65,26.42,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_5_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-100844,14.34,10.57,0,../data/problem_based_split/python_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_1e-05_0.9_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-103729,16.80,11.13,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_0.0001_0.9_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-104731,16.80,11.13,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_0.0001_0.9_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-111123,16.80,11.13,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0001_0.9_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-114908,12.30,3.13,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_0.0005_0.9_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-115523,12.30,3.13,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_0.0005_0.9_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-121556,12.30,3.13,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0005_0.9_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-125154,29.92,9.84,0,../data/problem_based_split/python_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.9_10_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-125640,20.29,13.48,0,../data/problem_based_split/python_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.9_20_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-132639,20.29,13.48,0,../data/problem_based_split/python_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.9_30_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-140041,17.62,13.48,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.9_10_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-140948,17.62,13.48,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0001_0.9_20_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-142255,17.62,13.48,0,../data/problem_based_split/python_extended_data,1,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0001_0.9_30_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-144018,17.01,13.22,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0005_0.9_10_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-144605,17.01,13.22,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0005_0.9_20_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-145600,17.01,13.22,0,../data/problem_based_split/python_extended_data,1,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0005_0.9_30_python_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-150958,6.94,4.34,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_codebert-base_1e-05_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-151735,6.94,4.34,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_1e-05_0.7_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-153058,6.94,4.34,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_codebert-base_1e-05_0.7_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-160038,25.06,22.10,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_codebert-base_0.0001_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-161807,25.06,22.10,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_0.0001_0.7_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-165138,25.06,22.10,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_codebert-base_0.0001_0.7_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-174112,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_codebert-base_0.0005_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-174742,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_0.0005_0.7_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-175900,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_codebert-base_0.0005_0.7_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-181510,19.02,17.40,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_1e-05_0.7_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-183440,19.02,17.40,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_1e-05_0.7_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-191016,19.02,17.40,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_1e-05_0.7_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-200209,22.37,13.77,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0001_0.7_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-202033,22.37,13.77,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0001_0.7_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-205456,22.37,13.77,0,../data/problem_based_split/java_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_0.0001_0.7_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-214526,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0005_0.7_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-215554,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0005_0.7_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240330-221103,22.82,5.31,0,../data/problem_based_split/java_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_0.0005_0.7_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240331-112845,6.94,4.34,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_codebert-base_1e-05_0.8_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240331-112831,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_1e-05_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240331-114511,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_1e-05_0.7_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240331-114126,17.90,15.61,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_1e-05_0.8_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
